Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text
ketika potong rambut malah kependekan dan culun,0,0,0,0,0,0,0,0,0,0,0,0,ketika potong rambut malah kependekan dan
aduuhh kasian liat argumenmu asep gk bisa liat scr langsung arab minimal baca ttg negara arab spt apa disana arab skrg byk kerjasama dgn china yg lu bilang komunis aaah,0,0,0,0,0,0,0,0,0,0,0,0,aduh kasihan lihat argumenmu asep tidak bisa lihat secara langsung arab minimal baca tentang negara arab surat pemberitahuan tahunan apa di sana arab sekarang banyak kerja sama dengan cina yang kamu bilang aaah
bila aku dgr go go en pa jk yg dia sebut made tu aku suka gila hahahahah,0,0,0,0,0,0,0,0,0,0,0,0,bila aku dengar go go dan pak jika yang dia sebut made itu aku suka haha
ya gustiiii apakah ini yang dinamakan brengsek nemu ai konfrontir aja langsung baek ketauan istri lhoo,0,1,0,0,0,0,0,0,0,0,0,0,ya gustiiii apakah ini yang dinamakan berengsek menemukan ai konfrontasi saja langsung baik ketahuan istri lo
setan lo,1,1,1,0,0,0,0,0,1,1,0,0,kamu
pelabur asing dh sedar sejak awal lagi keyakinan dlm pentadbiran rejim,0,0,0,0,0,0,0,0,0,0,0,0,pelabur sudah sedar sejak awal lagi keyakinan dalam penadbiran
mungkin ya karenaa terbiasa narasi kekerasan jd kata bom yg sensitif dlm situasi skrg ini ga berarti apa buat mereka mrk pikir itu utk mem,0,0,0,0,0,0,0,0,0,0,0,0,mungkin ya karena terbiasa narasi kekerasan jadi kata bom yang sensitif dalam situasi sekarang ini tidak berarti apa buat mereka mereka pikir itu untuk mem
dimana x makan takut diajak minum boleh,0,0,0,0,0,0,0,0,0,0,0,0,dimana x makan takut diajak minum boleh
saya memiliki teman yg hampir tidak bisa ngomong tidak bisa ke semua ajakan temannya dia amat sangat mudah bergaul klo ngomong rada ceplas ceplos tanggung jawab dan rasa ambisiusnya juga tinggi dia berasal dari suku jawa yg sangat mencintai kebuda,0,0,0,0,0,0,0,0,0,0,0,0,saya memiliki teman yang hampir tidak bisa berbicara tidak bisa ke semua ajakan temannya dia amat sangat mudah bergaul kalau berbicara agak ceplos ceplos tanggung jawab dan rasa ambisiusnya juga tinggi dia berasal dari suku jawa yang sangat mencintai kebuda
aku tgh mkn nasi kandaq smbil scroll twitter pastu naik gmbr jamban dkt tl bangang betul la,0,0,0,0,0,0,0,0,0,0,0,0,aku tengah makan nasi kandang sambil scroll twitter pasti naik gambar dekat lini masa bangang betul lah
usut terus kasus korupsi sandiaga dan anies batalkan pengangkatan anies sandi,1,0,0,1,0,0,0,0,1,0,0,1,usut terus kasus korupsi sandiaga dan anies batalkan pengangkatan anies sandi
kemaren beli ayam udah dipotong tapi lama banget matinya tuh ayam masih kejet sama si tukang ayam langsung di rendam di air panas aku protes gak mau beli tp dia memelas udah aku bayar tapi aku buang ayamnya masak makan bangkai islam harga mati,0,0,0,0,0,0,0,0,0,0,0,0,kemarin beli ayam sudah dipotong tapi lama banget matinya itu ayam masih kejet sama sih tukang ayam langsung di rendam di air panas aku protes tidak mau beli tetapi dia memelas sudah aku bayar tapi aku buang ayamnya masak makan islam harga mati
hah ini enaknya di sate atau di saus padang titit segede gini,0,1,0,0,0,0,0,0,0,0,0,0,ha ini enaknya di sate atau di saus padang sebesar begini
percuma gak perlu di ingetin bang klo orang di hatinya sudah tertanam sifat dan ajaran iblis orang itu pastin lntolerans dan dia akan mngadu domba tabur kebncian sara dll,0,1,0,0,0,0,0,0,0,0,0,0,percuma tidak perlu di ingatkan bang kalau orang di hatinya sudah tertanam sifat dan ajaran orang itu pasti intoleran dan dia akan mengadu domba tabur kebencian sara dan lain lain
nama lengkap iris jung asli jung an ri tanggal lahir busan agustus katolik,0,0,0,0,0,0,0,0,0,0,0,0,nama lengkap iris jung asli jung an ri tanggal lahir busan agustus katolik
ogah gue milih lesbi jg kwin,0,0,0,0,0,0,0,0,0,0,0,0,ogah gue memilih juga kawin
hari ini rilis survei elektabilitas calon walikota dan calon wakil walikota pilkada kota bogor jam wib bertempat di hotel royal padjajaran ruang padjajaran lantai jl padjajaran no kota bogor,0,0,0,0,0,0,0,0,0,0,0,0,hari ini rilis survei elektabilitas calon wali kota dan calon wakil wali kota pilihan kepala daerah kota bogor jam waktu indonesia bagian barat bertempat di hotel royal padjadjaran ruang padjadjaran lantai jalan padjadjaran no kota bogor
apa nakal an aja ya bsok apa gtu wkwkkwkw knp lg sarap,0,1,0,0,0,0,0,0,0,0,0,0,apa nakal an saja ya besok apa begitu wkwk kenapa lagi
badut it bukan oh iya juga ya baru sadar kalo bunga bangkai gimana,0,0,0,0,0,0,0,0,0,0,0,0,badut it bukan oh iya juga ya baru sadar kalau bunga bagaimana
lihat kelakuan trio cebong brengsek ini kalau ketemu orang ini kalian mau apakan twip url,0,1,0,0,0,0,0,0,0,0,0,0,lihat kelakuan trio berengsek ini kalau ketemu orang ini kalian mau apakan twit uniform resource locator
coco lee bukan kayak gini matanya lebih sipit sama kulitnya agak tanned gitu kalau si tata young kan blasteran amrik deh kayaknya,0,0,0,0,0,0,0,0,0,0,0,0,coco lee bukan kayak begini matanya lebih sama kulitnya agak tanned begitu kalau sih tata young kan blasteran amerika deh kayaknya
bukti dukungan terus mengalir untuk dukungan rakyat bukti kecintaan dan keperpihakan pd pemimpin yang bersih,0,0,0,0,0,0,0,0,0,0,0,0,bukti dukungan terus mengalir untuk dukungan rakyat bukti kecintaan dan keberpihakan pada pemimpin yang bersih
media yang layak dibaca portal berita khusus bank bank milik negara mengulas seputar ekonomi bisnis keuangan dan perbankan,0,0,0,0,0,0,0,0,0,0,0,0,media yang layak dibaca portal berita khusus bank bank milik negara mengulas seputar ekonomi bisnis keuangan dan perbankan
maksa banget pingin jadi presiden padahal mas paling cuma bisa jadi maling uang rakyat gaya pilitiknya selalu pakai ayat mayat dan agama demi ambisi orang seperti ini otaknya normal apa gk ya,1,1,1,0,0,0,0,0,1,1,0,0,memaksa banget ingin jadi presiden padahal mas paling cuma bisa jadi maling uang rakyat gaya politiknya selalu pakai ayat mayat dan agama demi ambisi orang seperti ini otaknya normal apa tidak ya
buat orang terkontaminasi faham kiri atheis komunis tentu saja panas denger ayat mengusik ketenangan kami,0,0,0,0,0,0,0,0,0,0,0,0,buat orang terkontaminasi paham kiri ateis tentu saja panas dengar ayat mengusik ketenangan kami
ahok kafir bukan hanya maling tapi juga garong lahan laut milik nelayan dirampok dirampas untuk reklamasi yg menguntungkan cina kafir,1,1,1,0,1,0,0,0,0,1,0,0,ahok bukan hanya maling tapi juga garong lahan laut milik nelayan dirampok dirampas untuk reklamasi yang menguntungkan cina
kapir kelar sudah,0,1,0,0,0,0,0,0,0,0,0,0,kafir selesai sudah
anggota dpr dan dpd yang terhormat apakah posting ym termasuk penipuan quran bunuhlah penggallah,1,0,0,1,1,0,0,0,0,0,1,0,anggota dewan perwakilan rakyat dan dewan perwakilan daerah yang terhormat apakah posting yusuf mansyur termasuk penipuan alquran bunuhlah penggalah
pak muhammad bejad allah swt dungu biadab tak dibantah kemenagama harus sosialisasikan,1,1,0,1,1,0,0,0,0,0,1,0,pak muhammad bejat allah subhanahu wa taala biadab tak dibantah kementerian agama harus sosialisasikan
pedulirohingya saya melihat rezim seperti tidak peduli akan nasib muslim rohingya dari pertama gk ada keluar kecaman dari mulutnya,1,0,1,0,1,0,0,0,0,1,0,0,peduli rohingya saya melihat seperti tidak peduli akan nasib muslim rohingya dari pertama tidak ada keluar kecaman dari mulutnya
rasulullah bilang bayi terlahir suci dan orang tuanya yg menentukan dia jadi yahudi nasrani atau majusi,0,0,0,0,0,0,0,0,0,0,0,0,rasulullah bilang bayi terlahir suci dan orang tuanya yang menentukan dia jadi yahudi nasrani atau majusi
dia mafia kelas kakap join sini juga jadi maho,0,1,0,0,0,0,0,0,0,0,0,0,dia mafia kelas kakap join sini juga jadi manusia homo
kata cebong dolar naik ga ngaruh matamu picek,1,1,1,0,0,0,1,0,0,1,0,0,kata dolar naik tidak berpengaruh matamu
cek yuk gt kpk periksa gubernur sumut dan cawagub ijeck shah kpk memeriksa gubernur sumater,0,0,0,0,0,0,0,0,0,0,0,0,cek yuk begitu komisi pemberantasan korupsi periksa gubernur sumatra utara dan calon wakil gubernur ijeck sah komisi pemberantasan korupsi memeriksa gubernur sumatra
lu kunyuk,0,1,0,0,0,0,0,0,0,0,0,0,kamu
rezim paling bejat ya rezimnya negara ancur kebanyakan impo nyungsep dibilang dollar yg menguat sawit ancur,1,1,1,0,0,0,0,0,1,1,0,0,paling ya rezimnya negara hancur kebanyakan impo nyungsep dibilang dolar yang menguat sawit hancur
bani tanpa sumbu alias taplak alias cebong mulai berkerumun,1,1,0,1,0,0,0,0,1,0,1,0,tanpa sumbu alias alias mulai berkerumun
infrastruktur yg mana era sby bangun setahu saya gk ada,1,0,1,0,0,0,0,0,1,1,0,0,infrastruktur yang mana era susilo bambang yudhoyono bangun setahu saya tidak ada
diktator jokowi itu betul betul jongos nahdatul ulama,1,1,1,0,1,0,0,0,0,1,0,0,diktator jokowi itu betul betul jongos nahdlatul ulama ulama
ketua kpu menilai debat pilgub jatim berlangsung menarik,0,0,0,0,0,0,0,0,0,0,0,0,ketua komisi pemelihan umum menilai debat pilihan gubernur jawa timur berlangsung menarik
april gunung tambora di sumbawa nusa tenggara barat meletus naskah lokal mencatat meletusnya gunung tambora salah satunya karena allah murka pada raja tambora,0,0,0,0,0,0,0,0,0,0,0,0,april gunung tambora di sumbawa nusa tenggara barat meletus naskah lokal mencatat meletusnya gunung tambora salah satunya karena allah murka pada raja tambora
demo dipersulit cuma di zaman jokowi,1,0,1,0,0,0,0,0,1,1,0,0,demo dipersulit cuma di zaman jokowi
bkn keren lgi namanya saja gubernur indonesia presiden karang ja ga da yg bilang presiden indonesia presiden cebong baru banyak yg bilang wkwkwkk,1,1,1,0,0,0,0,0,1,1,0,0,bukan keren lagi namanya saja gubernur indonesia presiden karang saja tidak dan yang bilang presiden indonesia presiden baru banyak yang bilang wkwk
anggota dpr ri keberadaan perawat amat dibutuhkan karenanya harus dapat penghargaan setimpal,0,0,0,0,0,0,0,0,0,0,0,0,anggota dewan perwakilan rakyat ri keberadaan perawat amat dibutuhkan karenanya harus dapat penghargaan setimpal
bukannya ada gereja kristen jawa ya,0,0,0,0,0,0,0,0,0,0,0,0,bukannya ada gereja kristen jawa ya
jangan sok polos itu genitnya kaya banci,1,1,1,0,0,0,0,1,0,1,0,0,jangan sok polos itu genitnya kayak
pk jokowi bisa menguasai saham pt frefoo persen kaum bani cabul kaum kampret yg kejang yg nyinyir,1,1,0,1,0,0,0,0,1,0,1,0,pak jokowi bisa menguasai saham pt frefoo persen kaum cabul kaum yang kejang yang nyinyir
maksudnya dia cacat,0,0,0,0,0,0,0,0,0,0,0,0,maksudnya dia
dalam beberapa hal banyak silang pendapat ulama tp yg tidak silang pendapat adalah diantaranya salat di awal waktu menikah,0,0,0,0,0,0,0,0,0,0,0,0,dalam beberapa hal banyak silang pendapat ulama tetapi yang tidak silang pendapat adalah diantaranya salat di awal waktu menikah
bah otak onta satu ini bener sedeng sdh saya tau ulama mu membicarakan ekonomi muslim jgn di ulang onta somplak saya hanya tanya tu gmn cara memperkuat ekonomi muslim gtu,1,1,1,0,0,0,1,0,0,1,0,0,bah otak satu ini benar sedeng sudah saya tau ulama mu membicarakan ekonomi muslim jangan di ulang somplak saya hanya tanya itu bagaimana cara memperkuat ekonomi muslim begitu
bodo menyampah aku baca semua rumours pasal transfer window nanti baik cakap je senang semua player star striker power mid power def power sedang diburu oleh manchester united club lain bole pergi main jauh sebab menyu nak kumpul smua star dlm club sekian kepala bana,0,0,0,0,0,0,0,0,0,0,0,0,bodoh menyampah aku baca semua romor pasal transfer window nanti baik cakap je senang semua player star penyerang power tengah power def power sedang diburu oleh manchester united club lain boleh pergi main jauh sebab menyu nak kumpul semua star dalam club sekian kepala bana
itu anda katolik jgn samakn dgn km umat islam akidah km berbeda dgn anda,0,0,0,0,0,0,0,0,0,0,0,0,itu anda katolik jangan samakan dengan km umat islam akidah km berbeda dengan anda
rentetan kasus kriminal terkait perbankan mulai dari skimming hingga pembobolan kartu kredit ini membuat nasabah was was akan keamanan data mereka,0,0,0,0,0,0,0,0,0,0,0,0,rentetan kasus kriminal terkait perbankan mulai dari skimming hingga pembobolan kartu kredit ini membuat nasabah was was akan keamanan data mereka
menyamakan allah swt yang dungu biadab dengan tuhan di balik gerhana adalah penyesatan,1,1,0,1,1,0,0,0,0,0,1,0,menyamakan allah subhanahu wa taala yang biadab dengan tuhan di balik gerhana adalah penyesatan
lewat kamar kamu liat kamu elusin memek heh ngapain itu tangannya barom fc,0,1,0,0,0,0,0,0,0,0,0,0,lewat kamar kamu lihat kamu elusi he apa itu tangannya barom fc
presiden kita baiknya terlalu sedikit bohongnya terlalu banyak blokir jokowi lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1,presiden kita baiknya terlalu sedikit bohongnya terlalu banyak blokir jokowi lengserkan jokowi
coba klu bukan petugas partai sy rasa bisa menjalankan pemerintahan dgn benar dan tdk perlu byk infrastrutur klu sektor yg lain malah nggak jalan kok skrg malah byk hutang dan byk tka yg masuk pikirkan itu jgn byk pencitraan,1,0,1,0,0,0,0,0,1,1,0,0,coba kalau bukan petugas partai saya rasa bisa menjalankan pemerintahan dengan benar dan tidak perlu banyak infrastruktur kalau sektor yang lain malah enggak jalan kok sekarang malah banyak hutang dan banyak tenaga kerja asing yang masuk pikirkan itu jangan banyak pencitraan
karena gak ada kristen transnasional yang ingin merubah dasar negara indonesia makanya gak perlu embel,0,0,0,0,0,0,0,0,0,0,0,0,karena tidak ada kristen transnasional yang ingin mengubah dasar negara indonesia makanya tidak perlu embel
kehilangan kedua tangan dan kakinya setelah berdiam cukup lama ibunya mengatakan tidak apa apa jika hanya beberapa hari tetapi sangat merepotkan untuk mengurus orang cacat itu akan menjadi beban bagi kami mungkin akan,0,0,0,0,0,0,0,0,0,0,0,0,kehilangan kedua tangan dan kakinya setelah berdiam cukup lama ibunya mengatakan tidak apa apa jika hanya beberapa hari tetapi sangat merepotkan untuk mengurus orang itu akan menjadi beban bagi kami mungkin akan
krn saya butuh pemimpin yg pro pribumi bukan pro tka,1,0,1,0,0,0,0,0,1,1,0,0,karena saya butuh pemimpin yang pro pribumi bukan pro tenaga kerja asing
cebong bloon gub aceh itu partai pengusungnya pdip,1,1,0,1,0,0,0,0,1,0,1,0,belum gubernur aceh itu partai pengusungnya partai demokrasi indonesia perjuangan
bohay tuh bokong nya doggy stile enak,0,1,0,0,0,0,0,0,0,0,0,0,bohay itu nya doggy gaya enak
ingat berita tentang adanya tempat tidur di ruang kerja wakil ketua dpr ini buat apa ya,0,0,0,0,0,0,0,0,0,0,0,0,ingat berita tentang adanya tempat tidur di ruang kerja wakil ketua dewan perwakilan rakyat ini buat apa ya
lahir dari keluarga kristen ronald banyak berhubungan dengan tetangganya yang muslim dan dari keluarga bapaknya banyak kerabat dari muslim hubungan mereka baik baik saja sebelum pecah konflik,0,0,0,0,0,0,0,0,0,0,0,0,lahir dari keluarga kristen ronald banyak berhubungan dengan tetangganya yang muslim dan dari keluarga bapaknya banyak kerabat dari muslim hubungan mereka baik baik saja sebelum pecah konflik
rakyat butuh pangan yang disediakan beton bertulang,0,0,0,0,0,0,0,0,0,0,0,0,rakyat butuh pangan yang disediakan beton bertulang
warga baduy setelah selesai memperingati tradisi seba di pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu gaaaasss,0,0,0,0,0,0,0,0,0,0,0,0,warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu gaaaasss
orang udik sok pinter ya gini ini jadinya yang keluar dari congornya,1,1,1,0,0,0,0,0,1,1,0,0,orang sok pintar ya begini ini jadinya yang keluar dari congornya
genosida muslim rohingya oleh teroris budha myanmar url desa muslim rohingya tlh dibakar teroris budha,1,0,0,1,1,0,0,0,0,0,1,0,genosida muslim rohingya oleh teroris buddha myanmar uniform resource locator desa muslim rohingya telah dibakar teroris buddha
ya allah pak pdkg anda gampang bener anjing in org pdhl dia sdri kurang baca pemerintah batal dpt saham fp fp bantah tlh sepakat divestasi ssham udah nebar hoax jelek in dan pak harto lagi,1,1,1,0,0,0,0,0,1,1,0,0,ya allah pak pdkg anda gampang benar in orang padahal dia saudari kurang baca pemerintah batal dapat saham fan page fan page bantah telah sepakat divestasi saham sudah menebar hoaks jelek in dan pak harto lagi
harusnya di peringatkan kalo masih jahat ama islam bakalan di usir china budha di indonesia,1,0,0,1,1,1,0,0,0,0,1,0,harusnya di peringatkan kalau masih jahat sama islam akan di usir cina buddha di indonesia
dukungan lingkungan kurangnya imunisasi kasih sayang yang cukup dan kebutuhan ekonomi dapat mempengaruhi nafsu makan kebutuhan kesehatan,0,0,0,0,0,0,0,0,0,0,0,0,dukungan lingkungan kurangnya imunisasi kasih sayang yang cukup dan kebutuhan ekonomi dapat mempengaruhi nafsu makan kebutuhan kesehatan
pengembangan industri menjadi sebuah peluang signifikan bagi indonesia dalam meningkatkan daya saing produk industri nasional di pasar global leonard tampubolon deputi bidang ekonomi bappenas,0,0,0,0,0,0,0,0,0,0,0,0,pengembangan industri menjadi sebuah peluang signifikan bagi indonesia dalam meningkatkan daya saing produk industri nasional di pasar global leonard tampubolon deputi bidang ekonomi badan perencanaan pembangunan nasional
hahaha pa mana yang cina ntah yang aku faham aku balas lah cina balik yang tak faham hmmmm,0,0,0,0,0,0,0,0,0,0,0,0,haha pak mana yang cina entah yang aku paham aku balas lah cina balik yang tak paham hmmmm
suruh jawab salam pun susah ke anak babi ni eii babi nya jeezzzz,1,1,1,0,0,0,0,0,1,1,0,0,suruh jawab salam pun susah ke anak nih oi nya jeezzzz
rame rame hijrah ke pbb pengamat kemungkinan ppp tidak lolos ambang batas parlemen,0,0,0,0,0,0,0,0,0,0,0,0,ramai ramai hijrah ke pbb pengamat kemungkinan ppp tidak lolos ambang batas parlemen
video lengkap ada di youtube yak menit sekian dan mejelekkan sby elo cari aja strategi prabowo,1,0,1,0,0,0,0,0,1,1,0,0,video lengkap ada di youtube ya menit sekian dan mejelekkan susilo bambang yudhoyono kamu cari saja strategi prabowo
gw lebih setuju kalau dpr yang di bubarkan,1,0,0,1,0,0,0,0,1,0,0,1,gue lebih setuju kalau dewan perwakilan rakyat yang di bubarkan
setelah as menyerang suriah yg didukung israel turki dan arab saudi warga palestina yang di jalur gaza melakukan aksi demo bakar bendera as beri dukungan kpd presiden suriah bashar al assad pertanyaanya yg suka demo bawa bendera palestina kem,0,0,0,0,0,0,0,0,0,0,0,0,setelah as menyerang suriah yang didukung israel turki dan arab saudi warga palestina yang di jalur gaza melakukan aksi demo bakar bendera as beri dukungan kepada presiden suriah bashar al assad pertanyaannya yang suka demo bawa bendera palestina kem
